TEST_BATTERY_ID,TEST_BATTERY_QUERY_FEATURE,TEST_BATTERY_QUERY_VALUE,1_Most_Similar_Battery_ID,1_Most_Similar_Battery_ID_SCORE,2_Most_Similar_Battery_ID,2_Most_Similar_Battery_ID_SCORE,3_Most_Similar_Battery_ID,3_Most_Similar_Battery_ID_SCORE,4_Most_Similar_Battery_ID,4_Most_Similar_Battery_ID_SCORE,5_Most_Similar_Battery_ID,5_Most_Similar_Battery_ID_SCORE,6_Most_Similar_Battery_ID,6_Most_Similar_Battery_ID_SCORE,7_Most_Similar_Battery_ID,7_Most_Similar_Battery_ID_SCORE,8_Most_Similar_Battery_ID,8_Most_Similar_Battery_ID_SCORE,9_Most_Similar_Battery_ID,9_Most_Similar_Battery_ID_SCORE,10_Most_Similar_Battery_ID,10_Most_Similar_Battery_ID_SCORE
b3c8,mean_grad_last_100_cycles,-0.0010980448126792907,b1c34,1.594811677932753e-05,b1c21,1.7531812191009426e-05,b1c30,3.606647253036506e-05,b1c37,3.8756132125854345e-05,b1c45,4.4236481189727835e-05,b2c6,7.093042135238644e-05,b2c10,7.450640201568616e-05,b1c35,7.647752761840809e-05,b1c44,7.760614156723019e-05,b1c38,8.031815290451068e-05
b3c8,slope_first_200_cycles,-1.201629638671875e-06,b2c42,2.133846282958984e-06,b2c41,2.22325325012207e-06,b2c43,4.990100860595703e-06,b2c38,5.9336423873901365e-06,b2c28,7.389187812805176e-06,b2c24,8.565783500671387e-06,b2c31,9.10639762878418e-06,b1c18,9.711980819702148e-06,b2c32,1.2656450271606446e-05,b2c30,1.3245940208435058e-05
b3c8,slope_last_200_cycles,-0.00072919100522995,b1c17,1.6000866889953223e-06,b2c6,3.8662552833557e-06,b1c26,5.995035171508785e-06,b1c27,8.724629878997803e-06,b1c19,9.38862562179562e-06,b1c21,1.3276636600494432e-05,b1c7,1.5118122100830043e-05,b1c15,2.1532475948333693e-05,b1c14,2.4400353431701708e-05,b1c28,2.697706222534182e-05
b3c8,mean_grad_first_200_cycles,1.5613436698913574e-06,b2c24,2.490878105163574e-06,b2c41,3.066062927246094e-06,b2c42,3.61025333404541e-06,b2c30,6.57111406326294e-06,b2c20,7.145404815673828e-06,b2c45,7.892549037933349e-06,b2c14,9.525418281555176e-06,b2c5,1.0374486446380616e-05,b2c28,1.2441575527191163e-05,b2c38,1.2578368186950684e-05
b3c8,mean_grad_last_200_cycles,-0.0007296225428581238,b1c26,1.4156103134155273e-06,b1c17,2.3528933525085666e-06,b2c6,4.154741764068599e-06,b1c21,7.144063711166386e-06,b1c27,1.0066926479339626e-05,b1c19,1.156792044639584e-05,b1c7,1.7894208431243905e-05,b1c15,2.064675092697146e-05,b1c14,2.397388219833375e-05,b1c28,2.5783181190490705e-05
b3c8,slope_first_300_cycles,-1.6838709513346354e-05,b2c33,3.8250287373860685e-06,b2c34,6.766716639200848e-06,b2c32,7.845560709635417e-06,b2c36,9.521643320719401e-06,b2c29,1.168211301167806e-05,b2c37,1.1812448501586914e-05,b1c18,1.6585985819498697e-05,b1c21,2.186735471089681e-05,b1c11,2.211491266886393e-05,b2c39,2.2771755854288734e-05
b3c8,slope_last_300_cycles,-0.0005321345726648966,b1c40,2.688169479369163e-07,b1c9,2.625584602356022e-06,b1c23,5.036195119221924e-06,b1c11,7.3478619257609035e-06,b1c29,9.160041809082049e-06,b1c14,1.474301020304371e-05,b1c25,1.6144116719563864e-05,b1c5,2.0468632380167594e-05,b1c41,2.0671685536702376e-05,b1c28,2.09581851959229e-05
b3c8,mean_grad_first_300_cycles,-1.5167593955993652e-05,b2c33,6.834665934244844e-08,b2c34,1.9103288650512685e-06,b2c36,4.267692565917968e-06,b2c32,4.915595054626465e-06,b2c37,7.847150166829427e-06,b1c18,8.272727330525717e-06,b2c29,9.242097536722818e-06,b2c39,1.797755559285482e-05,b2c28,2.2470752398173015e-05,b2c44,2.33389933904012e-05
b3c8,mean_grad_last_300_cycles,-0.0005322279532750448,b1c40,2.558628718058245e-06,b1c9,4.304647445678672e-06,b1c23,5.21540641784668e-06,b1c11,6.440877914428681e-06,b1c29,8.725126584370924e-06,b1c14,1.5144348144531246e-05,b1c25,1.6284783681233712e-05,b1c5,2.0107030868530282e-05,b1c41,2.0865400632222504e-05,b1c28,2.1283825238545772e-05
b3c8,slope_first_400_cycles,-2.8150975704193116e-05,b1c11,1.7437636852264405e-05,b1c43,1.8841922283172608e-05,b1c18,2.3655891418457028e-05,b1c6,2.578854560852051e-05,b1c38,2.653181552886963e-05,b1c44,3.224313259124756e-05,b1c15,3.296703100204468e-05,b1c45,3.355413675308228e-05,b1c37,3.398925065994263e-05,b1c35,4.7730803489685056e-05
b3c8,slope_last_400_cycles,-0.00042303845286369325,b1c41,3.788471221923852e-06,b1c24,6.345659494400057e-06,b1c20,6.472170352935793e-06,b1c11,7.710307836532597e-06,b1c23,8.9466571807861e-06,b1c5,1.2097358703613283e-05,b1c15,1.278087496757506e-05,b1c29,1.5041232109069792e-05,b1c9,1.5198737382888757e-05,b1c14,1.585423946380614e-05
b3c8,mean_grad_first_400_cycles,-2.6919692754745483e-05,b1c11,2.0204335451126097e-05,b1c44,3.065213561058044e-05,b1c15,4.553288221359253e-05,b1c38,5.3559541702270503e-05,b2c33,6.20347261428833e-05,b1c19,6.298199295997619e-05,b1c21,6.812930107116699e-05,b1c40,8.398845791816711e-05,b1c32,8.446410298347473e-05,b1c0,8.50340723991394e-05
b3c8,mean_grad_last_400_cycles,-0.00042311951518058776,b1c41,3.7607550621032867e-06,b1c24,6.445348262786878e-06,b1c20,6.684511899948122e-06,b1c11,6.9756805896759185e-06,b1c23,8.608251810073833e-06,b1c5,1.1827349662780779e-05,b1c15,1.2855976819992065e-05,b1c14,1.6263127326965354e-05,b1c29,1.637190580368043e-05,b1c9,1.673683524131773e-05
b3c8,slope_first_500_cycles,-3.9266347885131834e-05,b1c11,1.1025905609130858e-05,b1c42,1.721382141113281e-05,b1c15,1.8249034881591794e-05,b1c36,2.324700355529785e-05,b1c32,2.837085723876953e-05,b1c38,2.8885602951049812e-05,b1c30,3.530406951904297e-05,b1c34,3.7058830261230464e-05,b1c19,4.3878078460693355e-05,b1c28,4.572772979736328e-05
b3c8,slope_last_500_cycles,-0.00035192191600799563,b1c24,1.2060403823852765e-06,b1c5,3.905057907104524e-06,b1c15,9.229302406311014e-06,b1c11,9.671330451965375e-06,b1c17,1.7959237098693823e-05,b1c28,2.121996879577635e-05,b1c3,2.384102344512944e-05,b1c40,2.3981928825378385e-05,b1c34,2.992999553680419e-05,b1c32,3.263247013092041e-05
b3c8,mean_grad_first_500_cycles,-3.828907012939453e-05,b1c38,7.53843784332275e-06,b1c11,1.3780593872070312e-05,b1c15,2.8354406356811525e-05,b1c19,4.263877868652344e-05,b1c42,4.757988452911377e-05,b1c36,4.9502372741699215e-05,b1c32,5.4901480674743655e-05,b1c34,6.0552000999450684e-05,b1c30,6.327342987060548e-05,b1c40,6.929934024810792e-05
b3c8,mean_grad_last_500_cycles,-0.0003520100116729736,b1c24,1.0169744491577088e-06,b1c5,3.925204277038536e-06,b1c15,9.152650833129912e-06,b1c11,9.697079658508277e-06,b1c17,1.7972111701965382e-05,b1c28,2.12479829788208e-05,b1c3,2.365899085998534e-05,b1c40,2.5247812271118203e-05,b1c34,2.991914749145508e-05,b1c32,3.255343437194829e-05
b3c8,slope_first_600_cycles,-5.295872688293457e-05,b1c33,4.9845377604166666e-06,b1c11,6.002187728881839e-06,b1c34,7.530252138773602e-06,b1c19,9.847482045491538e-06,b1c32,2.4619499842325844e-05,b1c30,2.5748411814371746e-05,b1c15,2.9452443122863776e-05,b1c28,3.5542050997416176e-05,b1c17,4.156013329823812e-05,b1c24,5.17117977142334e-05
b3c8,slope_last_600_cycles,-0.00030222644408543905,b1c24,2.5738279024759762e-06,b1c5,2.870957056681333e-06,b1c15,4.609525203704836e-06,b1c11,8.65985949834191e-06,b1c17,1.1376043160756443e-05,b1c3,1.591930786768597e-05,b1c28,1.8543601036071758e-05,b1c40,2.2757550080617272e-05,b1c38,2.331594626108803e-05,b1c34,2.39589810371399e-05
b3c8,mean_grad_first_600_cycles,-5.2172342936197914e-05,b1c30,2.0664930343627973e-06,b1c32,2.794961134592698e-06,b1c11,4.0746728579203295e-06,b1c19,8.35041205088297e-06,b1c15,2.163330713907878e-05,b1c34,2.883791923522949e-05,b1c36,3.2529234886169434e-05,b1c42,4.7949949900309247e-05,b1c26,5.2132805188496907e-05,b1c7,5.623847246170044e-05
b3c8,mean_grad_last_600_cycles,-0.0003022618095080058,b1c24,2.5730331738789717e-06,b1c5,2.878308296203611e-06,b1c15,4.622936248779321e-06,b1c11,8.631050586700457e-06,b1c17,1.1340181032816542e-05,b1c3,1.587102810541788e-05,b1c28,1.8742382526397688e-05,b1c38,2.3304422696431492e-05,b1c34,2.394308646519981e-05,b1c40,2.425968647003175e-05
b3c8,slope_first_700_cycles,-8.23732784816197e-05,b1c25,5.824225289481112e-07,b1c28,1.0218960898263115e-05,b1c17,2.881152289254325e-05,b1c26,2.9962403433663506e-05,b1c7,3.584657396589007e-05,b1c19,5.117765494755336e-05,b1c11,5.1563552447727736e-05,b1c40,5.5605343409946984e-05,b1c24,6.249478885105678e-05,b1c5,7.17249938419887e-05
b3c8,slope_last_700_cycles,-0.000264659013066973,b1c15,1.4328105109078426e-06,b1c24,4.282593727111838e-06,b1c5,4.972730364118311e-06,b1c11,8.156725338527137e-06,b1c3,8.406894547598675e-06,b1c17,9.801472936357756e-06,b1c28,1.6565152576991475e-05,b1c40,1.853576728275846e-05,b1c36,1.8864444323948458e-05,b1c34,1.8948572022574296e-05
b3c8,mean_grad_first_700_cycles,-8.191355637141636e-05,b1c25,1.78837776184082e-05,b1c26,2.568372658320835e-05,b1c28,2.9038275991167334e-05,b1c7,3.6060128893171036e-05,b1c17,4.380379404340471e-05,b1c11,4.971431834357125e-05,b1c19,5.225326333727155e-05,b1c40,5.49269574029105e-05,b1c34,6.88179475920541e-05,b1c24,7.893707071031843e-05
b3c8,mean_grad_last_700_cycles,-0.00026472253458840507,b1c15,1.60455703735352e-06,b1c24,4.462344305855906e-06,b1c5,4.8711470195225205e-06,b1c11,8.183291980198468e-06,b1c3,8.334176880972737e-06,b1c17,9.775076593671517e-06,b1c28,1.6496947833469927e-05,b1c36,1.8680265971592492e-05,b1c34,1.886299678257534e-05,b1c40,1.9618443080357127e-05
b3c8,slope_first_800_cycles,-0.00017906859517097473,b1c27,2.5311708450317374e-05,b1c28,2.7567297220230106e-05,b1c17,3.429070115089418e-05,b1c7,5.1402971148490896e-05,b1c26,5.197532474994661e-05,b1c24,0.0001311907172203064,b1c5,0.00015411838889122008,b1c3,0.0001853202283382416,b1c1,0.0001875366270542145,b1c11,nan
b3c8,slope_last_800_cycles,-0.0002344394475221634,b1c3,5.691275000572197e-06,b1c5,6.239265203475939e-06,b1c24,7.236376404762268e-06,b1c17,8.739307522773751e-06,b1c28,1.5904903411865243e-05,b1c26,2.7212202548980717e-05,b1c7,3.605231642723084e-05,b1c1,5.030721426010131e-05,b1c11,nan,b1c15,nan
b3c8,mean_grad_first_800_cycles,-0.00017920996993780135,b1c25,4.285294562578201e-05,b1c28,4.455581307411194e-05,b1c17,4.7488324344158156e-05,b1c7,5.0850175321102135e-05,b1c26,5.1834583282470696e-05,b1c24,0.00014652911573648453,b1c5,0.00017050374299287796,b1c1,0.00020349357277154922,b1c3,0.00020397555083036422,b1c11,nan
b3c8,mean_grad_last_800_cycles,-0.00023437030613422395,b1c3,5.570799112319952e-06,b1c5,6.368979811668382e-06,b1c24,7.384642958641036e-06,b1c17,8.843988180160499e-06,b1c28,1.5964657068252548e-05,b1c26,2.7881413698196413e-05,b1c7,3.6980137228965755e-05,b1c1,5.027189850807191e-05,b1c11,nan,b1c15,nan
b3c8,slope_first_900_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c8,slope_last_900_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c8,mean_grad_first_900_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c8,mean_grad_last_900_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c8,slope_first_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c8,slope_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c8,mean_grad_first_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c8,mean_grad_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c8,cycle,829,b1c27,14,b1c25,26,b1c17,29,b1c28,32,b1c16,32,b1c7,40,b1c11,40,b1c26,40,b1c19,42,b1c31,46
b3c9,slope_first_10_cycles,0.0004409074783325195,b2c3,3.1018257141113314e-05,b2c19,7.280111312866209e-05,b2c0,8.909702301025392e-05,b2c18,0.00015436410903930665,b2c4,0.00016390085220336915,b2c29,0.00018897056579589847,b2c12,0.0001955032348632813,b2c23,0.00021519660949707035,b2c13,0.00025874376296997076,b2c2,0.00025954246520996097
b3c9,slope_last_10_cycles,-0.0007103025913238525,b1c11,4.3392181396485026e-06,b1c36,4.976987838745117e-06,b1c42,7.367134094238303e-06,b1c32,7.945299148559527e-06,b1c25,2.7471780776977517e-05,b1c23,3.533959388732908e-05,b1c15,3.74913215637207e-05,b1c17,4.913806915283201e-05,b1c29,7.301568984985352e-05,b1c14,7.405877113342285e-05
b3c9,mean_grad_first_10_cycles,0.0005110621452331543,b2c19,9.98377799987793e-06,b2c3,0.00011077523231506348,b2c0,0.0001260876655578613,b2c18,0.00024361014366149894,b2c29,0.0002641856670379638,b2c4,0.0002790272235870361,b2c12,0.0003067612648010253,b2c23,0.0003070354461669921,b2c2,0.0003391563892364501,b2c25,0.0003786921501159668
b3c9,mean_grad_last_10_cycles,-0.0007658421993255616,b1c11,8.8095664978028e-06,b1c42,8.893013000488325e-06,b1c15,1.746118068695062e-05,b1c25,1.9818544387817383e-05,b1c36,2.712309360504157e-05,b1c30,3.1080842018127376e-05,b1c32,3.398656845092778e-05,b1c23,3.619492053985596e-05,b1c17,6.0531497001648014e-05,b1c14,8.226633071899418e-05
b3c9,slope_first_50_cycles,9.407520294189453e-05,b2c23,2.6226043701171875e-06,b2c18,4.1198730468749935e-06,b2c13,1.5547275543212886e-05,b2c4,2.1951198577880858e-05,b2c12,4.399776458740234e-05,b2c11,4.892110824584961e-05,b2c25,5.210638046264649e-05,b2c10,5.2666664123535164e-05,b2c2,7.138490676879883e-05,b2c26,7.144927978515625e-05
b3c9,slope_last_50_cycles,-0.000980532169342041,b1c36,7.16567039489753e-06,b1c26,8.777379989624145e-06,b1c5,9.386539459228706e-06,b1c33,2.1864175796508772e-05,b1c15,2.2265911102295e-05,b1c7,2.986907958984369e-05,b1c32,3.856778144836412e-05,b1c9,4.0607452392578056e-05,b1c44,4.1095018386840985e-05,b1c27,4.659414291381843e-05
b3c9,mean_grad_first_50_cycles,0.00010412693023681641,b2c4,3.086328506469725e-06,b2c13,1.5844106674194332e-05,b2c18,1.6477108001708988e-05,b2c12,1.857876777648926e-05,b2c23,2.4054050445556637e-05,b2c6,4.8559904098510745e-05,b2c25,7.389664649963377e-05,b2c11,7.612109184265136e-05,b2c10,8.141517639160157e-05,b2c3,8.859634399414063e-05
b3c9,mean_grad_last_50_cycles,-0.0009899723529815674,b1c26,9.014606475830174e-06,b1c5,9.18447971343995e-06,b1c36,9.834766387939453e-06,b1c7,1.7925500869750964e-05,b1c15,2.4022459983825614e-05,b1c33,2.737224102020261e-05,b1c9,3.095269203186031e-05,b1c32,3.9192438125610295e-05,b1c27,4.3048262596130345e-05,b1c44,5.133926868438731e-05
b3c9,slope_first_100_cycles,4.077315330505371e-05,b2c26,1.5151500701904272e-06,b2c25,4.965066909790036e-06,b2c21,6.756782531738282e-06,b2c2,1.0620355606079105e-05,b2c11,1.602053642272949e-05,b2c10,2.1321773529052733e-05,b2c40,2.209782600402832e-05,b2c5,2.4677515029907225e-05,b2c14,2.60770320892334e-05,b2c35,2.6578903198242192e-05
b3c9,slope_last_100_cycles,-0.0009447312355041503,b1c31,2.723336219787628e-06,b1c27,5.509257316589264e-06,b1c32,7.701516151428279e-06,b1c5,1.633584499359129e-05,b1c7,1.8383264541625872e-05,b1c42,2.674460411071771e-05,b1c26,3.391683101654046e-05,b1c36,4.6811103820800816e-05,b1c16,5.049288272857672e-05,b1c33,5.324244499206555e-05
b3c9,mean_grad_first_100_cycles,4.618287086486817e-05,b2c11,4.707574844360353e-06,b2c25,5.531311035156247e-06,b2c10,6.7180395126342795e-06,b2c26,1.0003447532653804e-05,b2c2,1.781463623046875e-05,b2c21,2.5014877319335935e-05,b2c23,2.888321876525879e-05,b2c40,3.357529640197753e-05,b2c5,3.725409507751464e-05,b2c35,3.808856010437011e-05
b3c9,mean_grad_last_100_cycles,-0.0009485119581222534,b1c27,6.169378757476759e-06,b1c31,8.199512958526642e-06,b1c32,8.817017078399723e-06,b1c7,1.2290477752685482e-05,b1c5,1.50716304779052e-05,b1c42,2.4895966053009003e-05,b1c26,3.201365470886222e-05,b1c36,4.245966672897336e-05,b1c18,5.440056324005141e-05,b1c33,5.672603845596324e-05
b3c9,slope_first_200_cycles,1.0814070701599122e-05,b2c32,6.407499313354492e-07,b1c18,2.303719520568848e-06,b2c31,2.9093027114868165e-06,b2c28,4.626512527465821e-06,b2c44,5.515217781066893e-06,b2c38,6.08205795288086e-06,b2c29,6.439089775085448e-06,b2c43,7.025599479675293e-06,b2c36,7.387399673461914e-06,b2c33,9.605884552001951e-06
b3c9,slope_last_200_cycles,-0.0007003721594810486,b1c28,1.8417835235595486e-06,b1c14,4.418492317199659e-06,b1c21,1.5542209148406935e-05,b1c11,1.5826523303985574e-05,b1c25,1.9240975379943817e-05,b1c29,2.402722835540775e-05,b1c5,2.4118423461914028e-05,b1c18,2.586662769317623e-05,b1c17,3.041893243789669e-05,b2c6,3.268510103225707e-05
b3c9,mean_grad_first_200_cycles,1.3779103755950928e-05,b2c28,2.2381544113159153e-07,b2c38,3.6060810089111226e-07,b2c43,7.021427154541016e-07,b2c32,9.113550186157222e-07,b2c31,3.5423040390014653e-06,b2c42,8.607506752014162e-06,b2c41,9.151697158813478e-06,b2c29,1.0460615158081055e-05,b2c44,1.30462646484375e-05,b2c24,1.4708638191223145e-05
b3c9,mean_grad_last_200_cycles,-0.0007009431719779968,b1c28,2.896189689636239e-06,b1c14,4.7054886817931955e-06,b1c11,1.604348421096807e-05,b1c25,1.8858313560485805e-05,b1c21,2.1535307168960558e-05,b1c29,2.2267103195190425e-05,b1c5,2.3391842842102094e-05,b1c18,2.6388764381408665e-05,b1c26,3.0094981193542472e-05,b1c17,3.103226423263551e-05
b3c9,slope_first_300_cycles,-1.5528996785481772e-06,b1c11,6.829102834065755e-06,b2c33,1.9110838572184245e-05,b1c43,2.127369244893392e-05,b2c34,2.2052526473999025e-05,b2c32,2.3131370544433593e-05,b2c36,2.4807453155517577e-05,b2c29,2.6967922846476236e-05,b2c37,2.709825833638509e-05,b1c15,3.0286312103271485e-05,b1c18,3.187179565429688e-05
b3c9,slope_last_300_cycles,-0.0005312238136927287,b1c40,6.41942024230983e-07,b1c9,3.5363435745239214e-06,b1c23,4.125436147054025e-06,b1c11,6.437102953593004e-06,b1c29,1.0070800781249948e-05,b1c14,1.565376917521161e-05,b1c25,1.7054875691731764e-05,b1c5,1.9557873407999695e-05,b1c41,1.9760926564534476e-05,b1c28,2.18689441680908e-05
b3c9,mean_grad_first_300_cycles,3.025929133097331e-07,b1c18,7.197459538777669e-06,b1c11,1.1236270268758139e-05,b2c33,1.5538533528645833e-05,b2c34,1.7380515734354653e-05,b2c36,1.9737879435221353e-05,b2c32,2.038578192392985e-05,b2c37,2.3317337036132812e-05,b2c29,2.4712284406026202e-05,b2c39,3.344774246215821e-05,b2c28,3.7940939267476404e-05
b3c9,mean_grad_last_300_cycles,-0.000531464417775472,b1c40,3.3221642176309686e-06,b1c23,4.451870918273956e-06,b1c9,5.0681829452513955e-06,b1c11,5.677342414855957e-06,b1c29,9.488662083943647e-06,b1c14,1.590788364410397e-05,b1c25,1.7048319180806436e-05,b1c5,1.934349536895756e-05,b1c41,2.010186513264978e-05,b1c28,2.2047360738118495e-05
b3c9,slope_first_400_cycles,-1.0721981525421142e-05,b1c11,8.642673492430556e-09,b1c43,1.4129281044006338e-06,b1c6,8.359551429748535e-06,b1c38,9.102821350097656e-06,b1c44,1.4814138412475585e-05,b1c15,1.5538036823272705e-05,b1c45,1.61251425743103e-05,b1c37,1.6560256481170653e-05,b1c35,3.0301809310913086e-05,b1c39,3.3638477325439454e-05
b3c9,slope_last_400_cycles,-0.00042481616139411927,b1c20,4.694461822509779e-06,b1c41,5.5661797523498665e-06,b1c23,7.168948650360086e-06,b1c24,8.123368024826071e-06,b1c11,9.488016366958612e-06,b1c15,1.1003166437149046e-05,b1c29,1.3263523578643777e-05,b1c9,1.3421028852462743e-05,b1c5,1.3875067234039298e-05,b1c14,1.4076530933380125e-05
b3c9,mean_grad_first_400_cycles,-9.366869926452637e-06,b1c11,2.651512622833252e-06,b1c44,1.3099312782287598e-05,b1c45,1.4516860246658326e-05,b1c18,2.2300332784652713e-05,b1c43,2.267494797706604e-05,b1c15,2.7980059385299683e-05,b1c39,3.23835015296936e-05,b1c38,3.600671887397766e-05,b1c6,3.9759278297424314e-05,b1c19,4.542917013168335e-05
b3c9,mean_grad_last_400_cycles,-0.00042484015226364137,b1c20,4.963874816894516e-06,b1c41,5.481392145156893e-06,b1c23,6.887614727020227e-06,b1c24,8.165985345840484e-06,b1c11,8.696317672729525e-06,b1c15,1.113533973693846e-05,b1c5,1.3547986745834385e-05,b1c14,1.4542490243911748e-05,b1c29,1.4651268720626825e-05,b1c9,1.5016198158264123e-05
b3c9,slope_first_500_cycles,-1.842832565307617e-05,b1c36,2.4089813232421873e-06,b1c15,2.5889873504638693e-06,b1c42,3.6242008209228534e-06,b1c32,7.532835006713867e-06,b1c11,9.812116622924805e-06,b1c30,1.4466047286987304e-05,b1c34,1.6220808029174804e-05,b1c19,2.3040056228637695e-05,b1c28,2.4889707565307616e-05,b1c24,3.2334566116333e-05
b3c9,slope_last_500_cycles,-0.00035345709323883056,b1c24,2.741217613220202e-06,b1c5,5.440235137939449e-06,b1c15,7.694125175476089e-06,b1c11,1.12065076828003e-05,b1c17,1.6424059867858898e-05,b1c28,1.9684791564941425e-05,b1c40,2.244675159454346e-05,b1c3,2.5376200675964367e-05,b1c34,2.8394818305969263e-05,b1c32,3.109729290008548e-05
b3c9,mean_grad_first_500_cycles,-1.742970943450928e-05,b1c11,7.0787668228149414e-06,b1c15,7.495045661926272e-06,b1c19,2.1779417991638185e-05,b1c42,2.672052383422852e-05,b1c38,2.8397798538208003e-05,b1c36,2.8643012046813966e-05,b1c32,3.40421199798584e-05,b1c34,3.969264030456543e-05,b1c30,4.241406917572022e-05,b1c40,4.8439979553222656e-05
b3c9,mean_grad_last_500_cycles,-0.00035348927974700927,b1c24,2.496242523193366e-06,b1c5,5.404472351074193e-06,b1c15,7.673382759094255e-06,b1c11,1.1176347732543934e-05,b1c17,1.6492843627929725e-05,b1c28,1.9768714904785142e-05,b1c40,2.3768544197082546e-05,b1c3,2.5138258934020996e-05,b1c34,2.8439879417419423e-05,b1c32,3.1074166297912636e-05
b3c9,slope_first_600_cycles,-2.524832884470622e-05,b1c25,1.674890518188478e-06,b1c28,7.831652959187828e-06,b1c17,1.3849735260009766e-05,b1c19,1.7862915992736813e-05,b1c34,2.018014589945475e-05,b1c24,2.4001399676005046e-05,b1c26,2.4431546529134117e-05,b1c5,2.8358896573384604e-05,b1c7,2.86179780960083e-05,b1c40,2.9883384704589845e-05
b3c9,slope_last_600_cycles,-0.00030356993277867635,b1c24,1.2303392092386737e-06,b1c5,1.5274683634440307e-06,b1c15,3.2660365104675336e-06,b1c11,1.0003348191579213e-05,b1c17,1.0032554467519141e-05,b1c28,1.7200112342834455e-05,b1c3,1.7262796560923272e-05,b1c40,2.141406138737997e-05,b1c38,2.1972457567850728e-05,b1c34,2.26154923439026e-05
b3c9,mean_grad_first_600_cycles,-2.4387935797373455e-05,b1c34,1.05351209640503e-06,b1c19,1.943399508794149e-05,b1c25,2.1897157033284505e-05,b1c26,2.4348398049672445e-05,b1c7,2.8454065322875976e-05,b1c40,2.8688212235768636e-05,b1c30,2.9850900173187256e-05,b1c28,3.056397040685018e-05,b1c32,3.057936827341715e-05,b1c17,3.132532040278117e-05
b3c9,mean_grad_last_600_cycles,-0.00030367493629455565,b1c24,1.1599063873291037e-06,b1c5,1.4651815096537431e-06,b1c15,3.2098094622294527e-06,b1c17,9.927054246266674e-06,b1c11,1.0044177373250325e-05,b1c3,1.7284154891967747e-05,b1c28,1.732925573984782e-05,b1c38,2.1891295909881624e-05,b1c34,2.2529959678649944e-05,b1c40,2.2846559683481883e-05
b3c9,slope_first_700_cycles,-3.4494059426443915e-05,b1c16,6.941386631556957e-07,b1c40,7.726124354771201e-06,b1c7,1.2032645089285716e-05,b1c24,1.4615569795880995e-05,b1c26,1.791681562151228e-05,b1c17,1.9067696162632538e-05,b1c5,2.3845774786812916e-05,b1c28,3.766025815691267e-05,b1c3,4.8958574022565566e-05,b1c1,5.048257963997977e-05
b3c9,slope_last_700_cycles,-0.00026619510991232734,b1c24,2.746496881757504e-06,b1c15,2.9689073562621767e-06,b1c5,3.4366335187639772e-06,b1c17,8.265376091003422e-06,b1c11,9.692822183881471e-06,b1c3,9.942991392953009e-06,b1c28,1.5029055731637141e-05,b1c40,1.6999670437404125e-05,b1c36,1.7328347478594124e-05,b1c34,1.741247517721996e-05
b3c9,mean_grad_first_700_cycles,-3.378297601427351e-05,b1c31,9.960787636893118e-07,b1c17,4.32678631373814e-06,b1c40,6.7963770457676485e-06,b1c7,1.2070451463971816e-05,b1c28,1.9092304365975517e-05,b1c26,2.24468537739345e-05,b1c24,3.0806490353175574e-05,b1c5,4.180993352617536e-05,b1c1,6.786797727857316e-05,b1c3,6.9481475012643e-05
b3c9,mean_grad_last_700_cycles,-0.0002662393876484462,b1c24,2.9454912458147715e-06,b1c15,3.1214100973946547e-06,b1c5,3.3542939594813858e-06,b1c17,8.258223533630382e-06,b1c11,9.700145040239603e-06,b1c3,9.851029941013872e-06,b1c28,1.4980094773428792e-05,b1c36,1.7163412911551357e-05,b1c34,1.7346143722534206e-05,b1c40,1.8101590020315993e-05
b3c9,slope_first_800_cycles,-4.866167902946472e-05,b1c23,1.0769814252853394e-05,b1c5,2.3711472749710083e-05,b1c3,5.491331219673157e-05,b1c1,5.7129710912704466e-05,b1c7,7.900394499301911e-05,b1c11,nan,b1c15,nan,b1c17,9.611621499061583e-05,b1c19,nan,b1c21,nan
